home_planet,cryo_sleep,destination,age,vip,room_service,food_court,shopping_mall,spa,vr_deck,transported,passenger_group,passenger_num,cabin_deck,cabin_num,cabin_side,total_bill,cabin_update
Earth,FALSE,TRAPPIST-1e,17.0,FALSE,3.0,83.0,927.0,0.0,1.0,TRUE,4005,02,G,657,P,1014.0,G/657/P
Earth,FALSE,TRAPPIST-1e,4.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4005,03,G,657,P,0.0,G/657/P
Earth,TRUE,TRAPPIST-1e,12.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4005,04,G,1476,P,0.0,G/1476/P
Earth,TRUE,PSO J318.5-22,40.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4005,05,G,657,P,0.0,G/657/P
Earth,FALSE,PSO J318.5-22,16.0,FALSE,4.0,0.0,2278.0,2.0,0.0,TRUE,4005,06,F,829,P,2284.0,F/829/P
Earth,TRUE,TRAPPIST-1e,41.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4005,07,G,657,P,0.0,G/657/P
Earth,TRUE,TRAPPIST-1e,8.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4005,08,G,657,P,0.0,G/657/P
Earth,TRUE,55 Cancri e,14.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4006,01,G,660,S,0.0,G/660/S
Earth,TRUE,TRAPPIST-1e,2.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4006,02,G,660,S,0.0,G/660/S
Earth,FALSE,PSO J318.5-22,59.0,FALSE,400.0,0.0,126.0,0.0,158.0,TRUE,4006,03,F,759,S,684.0,F/759/S
Earth,FALSE,TRAPPIST-1e,45.0,FALSE,1796.0,0.0,4.0,0.0,5.0,FALSE,4006,04,G,660,S,1805.0,G/660/S
Earth,FALSE,55 Cancri e,52.0,FALSE,0.0,704.0,0.0,0.0,752.9140937514212,TRUE,4006,05,F,759,S,1410.0396171589075,F/759/S
Mars,TRUE,TRAPPIST-1e,33.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4008,01,F,760,S,0.0,F/760/S
Earth,FALSE,55 Cancri e,51.0,FALSE,8.0,0.0,206.0,1247.0,14.0,TRUE,4009,01,F,156,P,1475.0,F/156/P
Earth,TRUE,TRAPPIST-1e,38.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4010,01,G,658,P,0.0,G/658/P
Mars,FALSE,TRAPPIST-1e,14.0,FALSE,460.0,0.0,0.0,315.0,172.0,FALSE,4013,01,E,243,P,947.0,E/243/P
Europa,FALSE,TRAPPIST-1e,42.0,FALSE,0.0,456.0,1.0,1193.0,3039.0,FALSE,4014,01,B,125,P,4689.0,B/125/P
Europa,FALSE,55 Cancri e,28.0,FALSE,0.0,3238.0,0.0,750.0,2368.0,FALSE,4014,02,B,125,P,6356.0,B/125/P
Earth,FALSE,55 Cancri e,34.0,FALSE,309.0,542.0,0.0,0.0,55.0,FALSE,4016,01,E,268,S,906.0,E/268/S
Mars,FALSE,TRAPPIST-1e,21.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4017,01,E,269,S,0.0,E/269/S
Mars,TRUE,TRAPPIST-1e,30.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4017,02,F,761,S,0.0,F/761/S
Mars,TRUE,TRAPPIST-1e,18.991704927236594,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4017,03,F,761,S,0.0,F/761/S
Mars,TRUE,TRAPPIST-1e,26.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4017,04,E,269,S,0.0,E/269/S
Mars,FALSE,TRAPPIST-1e,23.0,FALSE,931.0,0.0,134.0,0.0,421.0,FALSE,4017,05,F,761,S,1486.0,F/761/S
Earth,FALSE,TRAPPIST-1e,20.0,FALSE,1390.349359182192,1.0,0.0,20.0,42.0,FALSE,4018,01,F,762,S,1323.2388882574692,F/762/S
Earth,FALSE,55 Cancri e,59.0,FALSE,258.0,377.0,5.0,0.0,0.0,TRUE,4019,01,E,245,P,640.0,E/245/P
Europa,FALSE,55 Cancri e,37.0,FALSE,6498.0,1470.0,0.0,416.0,4174.0,FALSE,4020,01,B,126,P,12558.0,B/126/P
Mars,FALSE,TRAPPIST-1e,32.0,FALSE,1843.0,0.0,662.0,0.0,0.0,FALSE,4021,01,F,832,P,2505.0,F/832/P
Earth,FALSE,PSO J318.5-22,37.0,FALSE,4.0,0.0,223.0,512.0,1.0,FALSE,4022,01,F,833,P,740.0,F/833/P
Earth,FALSE,TRAPPIST-1e,27.0,FALSE,1.0,355.0,757.0,0.0,284.9695577134193,FALSE,4023,01,E,246,P,1273.4951499237663,E/246/P
Europa,TRUE,55 Cancri e,42.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4026,01,B,154,S,0.0,B/154/S
Earth,TRUE,PSO J318.5-22,29.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4027,01,G,659,P,0.0,G/659/P
Earth,FALSE,TRAPPIST-1e,2.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4030,01,G,661,S,0.0,G/661/S
Earth,TRUE,TRAPPIST-1e,10.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4030,02,G,1476,S,0.0,G/1476/S
Earth,FALSE,TRAPPIST-1e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4030,03,G,661,S,0.0,G/661/S
Earth,TRUE,TRAPPIST-1e,21.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4030,04,G,661,S,0.0,G/661/S
Earth,FALSE,TRAPPIST-1e,8.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4030,05,G,661,S,0.0,G/661/S
Europa,TRUE,55 Cancri e,31.485371312102526,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4031,01,C,131,P,0.0,C/131/P
Europa,TRUE,TRAPPIST-1e,27.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4031,02,C,131,P,0.0,C/131/P
Earth,TRUE,PSO J318.5-22,13.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4032,01,G,661,P,0.0,G/661/P
Europa,FALSE,55 Cancri e,49.0,FALSE,2025.0,7167.0,0.0,2456.0,47.0,TRUE,4033,01,C,144,S,11695.0,C/144/S
Mars,TRUE,TRAPPIST-1e,38.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4034,01,E,247,P,0.0,E/247/P
Earth,TRUE,55 Cancri e,21.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4035,01,G,662,P,0.0,G/662/P
Earth,FALSE,TRAPPIST-1e,22.0,FALSE,7.0,61.0,110.0,708.0,0.0,FALSE,4036,01,G,662,S,886.0,G/662/S
Earth,TRUE,PSO J318.5-22,14.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4037,01,G,663,S,0.0,G/663/S
Earth,TRUE,PSO J318.5-22,24.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4038,01,G,664,S,0.0,G/664/S
Earth,FALSE,TRAPPIST-1e,24.0,FALSE,714.0,0.0,4.0,49.0,11.0,FALSE,4039,01,F,764,S,778.0,F/764/S
Earth,TRUE,TRAPPIST-1e,34.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4040,01,G,663,P,0.0,G/663/P
Europa,FALSE,TRAPPIST-1e,1.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4042,01,A,46,S,0.0,A/46/S
Europa,TRUE,55 Cancri e,27.145332719894714,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4042,02,A,46,S,0.0,A/46/S
Europa,TRUE,55 Cancri e,26.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4042,03,A,46,S,0.0,A/46/S
Earth,FALSE,TRAPPIST-1e,31.457854033076984,FALSE,0.0,0.0,0.0,32.0,1577.0,FALSE,4043,01,E,248,P,1609.0,E/248/P
Mars,FALSE,TRAPPIST-1e,32.0,FALSE,536.0,0.0,736.0,118.0,0.0,FALSE,4044,01,F,765,S,1390.0,F/765/S
Mars,FALSE,TRAPPIST-1e,2.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4044,02,F,765,S,0.0,F/765/S
Mars,TRUE,TRAPPIST-1e,10.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4044,03,F,765,S,0.0,F/765/S
Mars,FALSE,TRAPPIST-1e,49.0,FALSE,1417.0,0.0,531.0,1348.0,192.0,FALSE,4045,01,D,135,P,3488.0,D/135/P
Earth,TRUE,PSO J318.5-22,14.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4046,01,G,664,P,0.0,G/664/P
Earth,TRUE,TRAPPIST-1e,29.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4047,01,G,666,S,0.0,G/666/S
Europa,TRUE,55 Cancri e,25.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4049,01,A,47,S,0.0,A/47/S
Europa,FALSE,55 Cancri e,36.0,FALSE,0.0,1302.0,0.0,2067.0,10173.0,FALSE,4050,01,A,35,P,13542.0,A/35/P
Earth,TRUE,TRAPPIST-1e,22.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4053,01,G,668,S,0.0,G/668/S
Earth,FALSE,TRAPPIST-1e,21.0,FALSE,3.0,34.0,600.0,0.0,8.0,FALSE,4055,01,F,836,P,645.0,F/836/P
Earth,FALSE,TRAPPIST-1e,36.0,FALSE,437.0,442.0,0.0,2.0,1.0,FALSE,4058,01,G,669,S,882.0,G/669/S
Earth,FALSE,TRAPPIST-1e,54.0,FALSE,880.0,2.0,531.0,2.0,0.0,FALSE,4060,01,F,838,P,1415.0,F/838/P
Mars,FALSE,TRAPPIST-1e,30.0,FALSE,1851.0,0.0,378.0,0.0,155.0,FALSE,4061,01,D,130,S,2384.0,D/130/S
Mars,TRUE,TRAPPIST-1e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4061,02,F,766,S,0.0,F/766/S
Mars,TRUE,TRAPPIST-1e,1.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4061,03,F,766,S,0.0,F/766/S
Earth,TRUE,TRAPPIST-1e,42.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4063,01,G,670,S,0.0,G/670/S
Earth,FALSE,TRAPPIST-1e,47.0,FALSE,939.0,1477.0,0.0,0.0,0.0,TRUE,4064,01,F,767,S,1800.0023006529905,F/767/S
Earth,FALSE,TRAPPIST-1e,25.0,FALSE,1339.0,1.0,360.0,0.0,0.0,FALSE,4065,01,G,665,P,1700.0,G/665/P
Europa,FALSE,55 Cancri e,18.0,FALSE,0.0,30.0,0.0,67.0,2790.0,FALSE,4066,01,B,155,S,2887.0,B/155/S
Europa,TRUE,TRAPPIST-1e,22.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4066,02,B,155,S,0.0,B/155/S
Europa,FALSE,TRAPPIST-1e,27.0,FALSE,0.0,1381.0,0.0,148.0,2181.0,FALSE,4068,01,D,131,S,2532.942193798708,D/131/S
Earth,FALSE,55 Cancri e,24.0,FALSE,0.0,0.0,2433.0,0.0,53.0,TRUE,4069,01,F,768,S,2486.0,F/768/S
Europa,TRUE,55 Cancri e,30.673112259128107,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4071,01,B,127,P,0.0,B/127/P
Europa,TRUE,55 Cancri e,22.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4071,02,B,127,P,0.0,B/127/P
Earth,TRUE,TRAPPIST-1e,60.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4072,01,G,671,S,0.0,G/671/S
Europa,FALSE,TRAPPIST-1e,38.0,FALSE,1901.0,1276.0,0.0,7561.0,12.0,FALSE,4075,01,C,145,S,10750.0,C/145/S
Earth,FALSE,TRAPPIST-1e,23.0,FALSE,1616.0,0.0,1.0,0.0,2.0,FALSE,4076,01,E,250,P,1619.0,E/250/P
Earth,TRUE,TRAPPIST-1e,21.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4078,01,G,667,P,0.0,G/667/P
Mars,FALSE,55 Cancri e,55.0,FALSE,1680.0,0.0,1.0,0.0,6.0,FALSE,4079,01,F,771,S,1687.0,F/771/S
Earth,FALSE,55 Cancri e,20.0,FALSE,719.0,0.0,10.0,0.0,0.0,FALSE,4080,01,F,839,P,729.0,F/839/P
Earth,FALSE,55 Cancri e,50.0,FALSE,451.0,132.0,195.0,31.0,0.0,FALSE,4081,01,G,668,P,809.0,G/668/P
Mars,FALSE,TRAPPIST-1e,22.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4082,01,E,252,P,0.0,E/252/P
Europa,FALSE,TRAPPIST-1e,21.0,FALSE,0.0,6190.0,1828.0,7.0,35.0,TRUE,4083,01,C,146,S,8060.0,C/146/S
Europa,FALSE,TRAPPIST-1e,26.0,FALSE,0.0,1549.0,0.0,0.0,766.0,TRUE,4084,01,D,132,S,2315.0,D/132/S
Europa,FALSE,TRAPPIST-1e,36.0,FALSE,0.0,2177.0,0.0,1097.0,144.0,TRUE,4089,01,A,48,S,3418.0,A/48/S
Mars,FALSE,TRAPPIST-1e,46.0,FALSE,227.0,0.0,1546.0,3.0,2.0,TRUE,4090,01,D,133,S,1778.0,D/133/S
Earth,FALSE,TRAPPIST-1e,26.0,FALSE,0.0,586.0,1.0,0.0,58.0,TRUE,4091,01,F,772,S,645.0,F/772/S
Earth,FALSE,TRAPPIST-1e,24.0,FALSE,0.0,20.0,0.0,14.0,659.0,FALSE,4093,01,F,841,P,693.0,F/841/P
Earth,FALSE,55 Cancri e,14.0,FALSE,834.0,1080.0,3.0,183.0,208.0,FALSE,4095,01,G,671,P,2308.0,G/671/P
Mars,FALSE,TRAPPIST-1e,46.0,FALSE,949.0,0.0,128.0,3.0,41.0,TRUE,4096,01,F,842,P,1121.0,F/842/P
Earth,FALSE,TRAPPIST-1e,15.0,FALSE,0.0,840.0,123.0,0.0,20.0,FALSE,4097,01,E,253,P,983.0,E/253/P
Earth,TRUE,TRAPPIST-1e,30.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4098,01,G,672,P,0.0,G/672/P
Earth,TRUE,TRAPPIST-1e,21.483527975098774,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4099,01,G,673,P,0.0,G/673/P
Mars,FALSE,TRAPPIST-1e,38.0,FALSE,1100.0,43.0,163.0,3.0,0.0,FALSE,4101,01,F,773,S,1309.0,F/773/S
Europa,TRUE,TRAPPIST-1e,48.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4102,01,B,128,P,0.0,B/128/P
Earth,TRUE,TRAPPIST-1e,31.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4103,01,G,674,P,0.0,G/674/P
Earth,FALSE,TRAPPIST-1e,41.0,FALSE,1025.0,0.0,0.0,0.0,0.0,FALSE,4104,01,G,675,P,1025.0,G/675/P
Earth,FALSE,TRAPPIST-1e,43.0,FALSE,0.0,831.0,78.0,0.0,0.0,TRUE,4106,01,G,675,S,909.0,G/675/S
Earth,FALSE,TRAPPIST-1e,23.0,FALSE,0.0,0.0,489.0,5.0,276.0,FALSE,4107,01,G,676,S,770.0,G/676/S
Europa,TRUE,55 Cancri e,48.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4108,01,B,158,S,0.0,B/158/S
Europa,FALSE,TRAPPIST-1e,47.0,FALSE,27.0,2651.0,538.0,18.0,0.0,TRUE,4108,02,B,158,S,3234.0,B/158/S
Earth,FALSE,TRAPPIST-1e,19.0,FALSE,169.0,399.0,711.9341361137652,97.0,0.0,TRUE,4109,01,F,843,P,1307.4786111733185,F/843/P
Earth,FALSE,TRAPPIST-1e,25.0,FALSE,0.0,38.0,0.0,847.0,112.0,FALSE,4110,01,E,255,P,997.0,E/255/P
Earth,TRUE,TRAPPIST-1e,28.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4112,01,G,678,S,0.0,G/678/S
Europa,TRUE,55 Cancri e,16.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4113,01,B,129,P,0.0,B/129/P
Europa,FALSE,TRAPPIST-1e,45.0,FALSE,0.0,2524.0,0.0,166.0,1.0,TRUE,4113,02,B,129,P,2691.0,B/129/P
Mars,TRUE,TRAPPIST-1e,31.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4114,01,E,270,S,0.0,E/270/S
Earth,TRUE,PSO J318.5-22,19.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4115,01,G,679,S,0.0,G/679/S
Earth,FALSE,TRAPPIST-1e,21.0,FALSE,40.0,0.0,736.0,0.0,0.0,TRUE,4116,01,F,774,S,776.0,F/774/S
Earth,TRUE,PSO J318.5-22,24.000843341588144,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4120,01,G,680,S,0.0,G/680/S
Earth,TRUE,PSO J318.5-22,22.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4125,01,G,677,P,0.0,G/677/P
Europa,FALSE,TRAPPIST-1e,23.0,FALSE,0.0,0.0,0.0,0.0,1498.3941176086505,TRUE,4127,01,B,130,P,1473.2330454033736,B/130/P
Mars,FALSE,TRAPPIST-1e,54.0,TRUE,111.0,0.0,1144.0,8.0,23.0,FALSE,4128,01,F,846,P,1286.0,F/846/P
Mars,FALSE,TRAPPIST-1e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4128,02,F,846,P,0.0,F/846/P
Mars,TRUE,TRAPPIST-1e,4.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4128,03,F,846,P,0.0,F/846/P
Earth,FALSE,TRAPPIST-1e,23.0,FALSE,15.0,1.0,777.0,3.0,3.0,FALSE,4129,01,F,847,P,799.0,F/847/P
Mars,TRUE,TRAPPIST-1e,19.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4130,01,F,176,S,0.0,F/176/S
Europa,TRUE,TRAPPIST-1e,34.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4131,01,C,147,S,0.0,C/147/S
Earth,TRUE,55 Cancri e,18.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4132,01,G,678,P,0.0,G/678/P
Europa,TRUE,TRAPPIST-1e,40.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4134,01,B,176,S,0.0,B/176/S
Mars,FALSE,TRAPPIST-1e,58.0,FALSE,850.0,0.0,22.0,1493.0,0.0,FALSE,4135,01,F,777,S,2365.0,F/777/S
Earth,FALSE,55 Cancri e,39.0,FALSE,664.0,0.0,0.0,40.0,0.0,FALSE,4137,01,F,778,S,704.0,F/778/S
Earth,FALSE,PSO J318.5-22,23.0,FALSE,40.0,15.0,30.0,0.0,637.0,FALSE,4140,01,F,851,P,722.0,F/851/P
Earth,FALSE,TRAPPIST-1e,11.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4141,01,G,679,P,0.0,G/679/P
Europa,TRUE,TRAPPIST-1e,43.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4142,01,C,148,S,0.0,C/148/S
Mars,TRUE,TRAPPIST-1e,29.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4143,01,E,258,P,0.0,E/258/P
Earth,FALSE,TRAPPIST-1e,36.0,FALSE,19.0,476.0,0.0,5.0,290.0,FALSE,4144,01,E,259,P,790.0,E/259/P
Earth,FALSE,PSO J318.5-22,13.0,FALSE,16.0,0.0,87.0,544.0,0.0,FALSE,4145,01,F,852,P,647.0,F/852/P
Europa,FALSE,TRAPPIST-1e,54.0,FALSE,0.0,0.0,0.0,3200.0,0.0,TRUE,4147,01,C,149,S,1900.892984325052,C/149/S
Europa,TRUE,TRAPPIST-1e,45.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4147,02,C,149,S,0.0,C/149/S
Earth,FALSE,55 Cancri e,33.0,FALSE,545.8849262068447,0.0,589.0,2.0,255.0,TRUE,4149,01,G,682,P,1357.7516835636047,G/682/P
Earth,FALSE,TRAPPIST-1e,46.0,FALSE,0.0,1029.0,0.0,0.0,0.0,TRUE,4150,01,F,780,S,1029.0,F/780/S
Earth,TRUE,55 Cancri e,15.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4151,01,G,683,P,0.0,G/683/P
Earth,FALSE,TRAPPIST-1e,35.0,FALSE,89.0,0.0,0.0,545.0,0.0,FALSE,4152,01,F,853,P,634.0,F/853/P
Mars,TRUE,TRAPPIST-1e,23.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4154,01,F,781,S,0.0,F/781/S
Earth,TRUE,55 Cancri e,15.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4156,01,G,684,P,0.0,G/684/P
Earth,FALSE,TRAPPIST-1e,27.0,FALSE,0.0,0.0,580.0,211.0,0.0,FALSE,4158,01,E,273,S,791.0,E/273/S
Earth,FALSE,TRAPPIST-1e,15.0,FALSE,469.0194872504518,2.0,15.0,5.0,842.0,FALSE,4159,01,F,782,S,1302.3090640977573,F/782/S
Mars,FALSE,TRAPPIST-1e,27.0,TRUE,661.0,0.0,991.0,46.0,0.0,TRUE,4160,01,F,783,S,1447.4598641180442,F/783/S
Earth,TRUE,55 Cancri e,16.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4163,01,G,683,S,0.0,G/683/S
Earth,FALSE,TRAPPIST-1e,37.0,FALSE,246.0,0.0,703.0,5.0,0.0,TRUE,4165,01,G,685,P,954.0,G/685/P
Europa,TRUE,55 Cancri e,45.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4166,01,B,132,P,0.0,B/132/P
Europa,FALSE,55 Cancri e,58.0,TRUE,0.0,279.0,3627.0,122.0,30.0,TRUE,4166,02,B,132,P,4058.0,B/132/P
Earth,FALSE,PSO J318.5-22,32.696702273750525,FALSE,0.0,440.0,0.0,0.0,334.0,FALSE,4167,01,G,281,S,774.0,G/281/S
Earth,FALSE,TRAPPIST-1e,38.0,FALSE,0.0,18.0,30.0,0.0,832.0,FALSE,4168,01,F,855,P,880.0,F/855/P
Earth,FALSE,TRAPPIST-1e,28.0,FALSE,0.0,241.0,6.0,0.0,542.0,FALSE,4168,02,E,260,P,789.0,E/260/P
Europa,TRUE,TRAPPIST-1e,47.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4169,01,D,140,P,0.0,D/140/P
Europa,FALSE,TRAPPIST-1e,41.0,FALSE,0.0,1562.0,0.0,2.0,16.0,TRUE,4169,02,D,140,P,1580.0,D/140/P
Europa,TRUE,TRAPPIST-1e,28.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4170,01,B,133,P,0.0,B/133/P
Earth,TRUE,TRAPPIST-1e,23.0,FALSE,0.0,0.0,0.0,0.0,0.0,FALSE,4171,01,G,686,P,0.0,G/686/P
Mars,TRUE,TRAPPIST-1e,24.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4172,01,F,856,P,0.0,F/856/P
Mars,FALSE,TRAPPIST-1e,58.0,FALSE,12.0,0.0,186.0,2436.0,4.0,FALSE,4172,02,F,856,P,2638.0,F/856/P
Mars,TRUE,TRAPPIST-1e,36.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4172,03,F,856,P,0.0,F/856/P
Mars,FALSE,55 Cancri e,24.0,FALSE,1363.0,0.0,50.0,0.0,0.0,FALSE,4172,04,F,856,P,1413.0,F/856/P
Mars,FALSE,TRAPPIST-1e,56.0,FALSE,128.0,0.0,959.0,0.0,42.0,FALSE,4172,05,F,856,P,1129.0,F/856/P
Mars,TRUE,TRAPPIST-1e,15.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4172,06,F,856,P,0.0,F/856/P
Mars,FALSE,TRAPPIST-1e,19.0,FALSE,154.0,170.0,2074.0,0.0,0.0,TRUE,4172,07,D,141,P,2398.0,D/141/P
Earth,FALSE,TRAPPIST-1e,27.0,FALSE,0.0,0.0,0.0,658.0,133.0,FALSE,4173,01,E,261,P,791.0,E/261/P
Earth,FALSE,TRAPPIST-1e,47.0,FALSE,59.0,1.0,327.0,557.0,0.0,FALSE,4174,01,F,857,P,944.0,F/857/P
Earth,FALSE,55 Cancri e,37.0,FALSE,0.0,89.0,15.0,20.0,592.0,FALSE,4175,01,F,858,P,716.0,F/858/P
Mars,TRUE,TRAPPIST-1e,39.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4176,01,F,859,P,0.0,F/859/P
Mars,TRUE,TRAPPIST-1e,20.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4176,02,F,859,P,0.0,F/859/P
Mars,FALSE,TRAPPIST-1e,20.0,FALSE,760.0,0.0,742.0,352.0,0.0,TRUE,4176,03,F,859,P,1854.0,F/859/P
Mars,FALSE,TRAPPIST-1e,38.0,FALSE,490.0,663.0,358.0,855.0,0.0,FALSE,4176,04,F,859,P,2366.0,F/859/P
Mars,FALSE,TRAPPIST-1e,46.0,FALSE,247.0,0.0,418.0,480.0,36.0,FALSE,4176,05,D,142,P,1181.0,D/142/P
Mars,TRUE,TRAPPIST-1e,13.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4176,06,F,859,P,0.0,F/859/P
Mars,FALSE,55 Cancri e,24.0,FALSE,612.0,326.0,46.0,87.0,0.0,TRUE,4176,07,F,859,P,1071.0,F/859/P
Europa,TRUE,TRAPPIST-1e,32.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4177,01,B,161,S,0.0,B/161/S
Europa,TRUE,55 Cancri e,30.58776626869003,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4177,02,B,161,S,0.0,B/161/S
Europa,FALSE,55 Cancri e,44.0,FALSE,36.0,588.0,0.0,1675.0,3597.0,FALSE,4177,03,B,161,S,5896.0,B/161/S
Earth,FALSE,TRAPPIST-1e,19.0,FALSE,0.0,0.0,4.0,6.0,773.0,FALSE,4178,01,G,687,P,783.0,G/687/P
Europa,FALSE,TRAPPIST-1e,30.0,TRUE,0.0,1172.0,183.0,91.0,0.0,TRUE,4179,01,A,50,S,1446.0,A/50/S
Europa,TRUE,TRAPPIST-1e,23.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4179,02,A,50,S,0.0,A/50/S
Europa,FALSE,TRAPPIST-1e,4.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4181,01,C,133,P,0.0,C/133/P
Europa,FALSE,TRAPPIST-1e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4181,02,C,133,P,0.0,C/133/P
Europa,TRUE,TRAPPIST-1e,17.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4181,03,B,176,P,0.0,B/176/P
Europa,TRUE,TRAPPIST-1e,44.0,FALSE,0.0,0.0,0.0,0.0,0.0,TRUE,4181,04,C,133,P,0.0,C/133/P
Europa,FALSE,55 Cancri e,31.0,FALSE,2.0,8747.0,0.0,4840.0,14485.0,FALSE,4181,05,C,133,P,28074.0,C/133/P
Europa,FALSE,55 Cancri e,41.0,TRUE,0.0,9463.0,0.0,1022.0,1562.0,TRUE,4181,06,C,133,P,12047.0,C/133/P
Europa,FALSE,55 Cancri e,33.0,FALSE,0.0,2020.0,0.0,1817.0,182.0,FALSE,4182,01,A,51,S,4019.0,A/51/S
Europa,FALSE,TRAPPIST-1e,43.0,FALSE,0.0,124.0,0.0,3975.0,186.0,FALSE,4182,02,A,51,S,4285.0,A/51/S
Europa,FALSE,55 Cancri e,43.0,TRUE,0.0,3172.0,0.0,26.0,4376.0,FALSE,4182,03,A,51,S,7574.0,A/51/S
